gene	miRNA	utrprism	utrprism_replicate_sd	full_model_zero_coverage	sequence_only	coverage_gain_vs_zero	n_sites	site_coverage_mean	site_coverage_sd	miranda_score_max	miranda_energy_min	ko_mean	wt_mean	mrna_log2_ko_wt	clip_peak_count	clip_wt_ko_log2fc_max	clip_wt_ko_log2fc_mean	clip_support
Bard1	mmu-miR-122-5p	0.095412440598011	0.0069356733566096	0.0797205418348312	0.1002245992422103	0.0156918987631797	1	0.3188	0.4401848475356688	144.0	-20.73	0.15774071825	0.0634979411999999	0.6566480051215552	0.0	0.0	0.0	False
Bbox1	mmu-miR-122-5p	0.1172798216342926	0.0016928938096294	0.0881257429718971	0.0983358994126319	0.0291540786623954	1	2.0896	0.2986106160202614	145.0	-21.56	38.202296255	74.38761941599999	-0.9595697696913016	1.0	2.506777399	2.506777399	True
Bcat2	mmu-miR-122-5p	0.1462432980537414	0.0026405591479024	0.1374655216932296	0.1554337590932846	0.0087777763605117	1	3.2654000000000005	0.5922113642948772	151.0	-21.45	17.074355807499998	13.514662986	0.3350947153370386	1.0	3.421385908	3.421385908	True
Bcl10	mmu-miR-122-5p	0.1220050081610679	0.0035572264489047	0.1183443889021873	0.1270121783018112	0.0036606192588806	1	2.9880000000000004	0.8112703002082599	142.0	-20.49	12.3046646525	8.768469765599999	0.4841256366168745	0.0	0.0	0.0	False
Bco2	mmu-miR-122-5p	0.1201621115207672	0.0103052404177904	0.1022068858146667	0.1229743957519531	0.0179552257061004	1	0.0	0.0	141.0	-20.71	8.915889012500001	11.967841254	-0.4206259629890047	0.0	0.0	0.0	False
Bdnf	mmu-miR-122-5p	0.1048017963767051	0.0065530846412033	0.0991287976503372	0.1171394884586334	0.0056729987263679	1	0.3283999999999999	0.4076362348957708	164.0	-21.26	0.2450832264999999	0.3726997574	-0.453979774039441	0.0	0.0	0.0	False
Bet1l	mmu-miR-122-5p	0.0860959082841873	0.009162274912224	0.0679860860109329	0.0920113548636436	0.0181098222732543	1	4.078799999999999	0.5151841418366835	156.0	-21.1	13.180504645	13.837983746	-0.0697119089619207	2.0	1.680806799	1.403077546	True
Bmp10	mmu-miR-122-5p	0.0938312068581581	0.0020954695273186	0.0653178542852401	0.0969276279211044	0.0285133525729179	1	1.3544	0.3785344105890507	149.0	-20.73	0.6637694735	0.8663931911999999	-0.3394730309043604	0.0	0.0	0.0	False
Bmp2k	mmu-miR-122-5p	0.1098290011286735	0.0040906672029999	0.08186025172472	0.0848590061068534	0.0279687494039535	1	1.127	0.3779794967984374	152.0	-20.77	1.93487411825	1.5876930972	0.2698869716064971	0.0	0.0	0.0	False
Bmp3	mmu-miR-122-5p	0.0624519422650337	0.0034821789308129	0.0587638393044471	0.0956039056181907	0.0036881029605865	1	0.0	0.0	153.0	-22.38	0.0275320604999999	0.0147052854	0.1529281047099098	0.0	0.0	0.0	False
Bmp8b	mmu-miR-122-5p	0.0686690554022789	0.0025629536219072	0.0610106848180294	0.0857173725962638	0.0076583705842494	1	0.0484	0.1082256901109898	151.0	-21.65	1.20989045175	0.0690164726	2.954210396191681	0.0	0.0	0.0	False
Btbd9	mmu-miR-122-5p	0.0655611038208007	0.0016592949498868	0.0520786568522453	0.0722877904772758	0.0134824469685554	1	1.7844000000000002	0.40262054095637	140.0	-21.08	2.16431079225	1.6975683413999998	0.3330253703421943	0.0	0.0	0.0	False
Btf3	mmu-miR-122-5p	0.0694123789668083	0.0010279627086616	0.0664498060941696	0.0732935070991516	0.0029625728726387	1	0.0	0.0	143.0	-24.93	220.7439341	243.11754404	-0.139220092077335	0.0	0.0	0.0	False
C1rl	mmu-miR-122-5p	0.0929686889052391	0.0019553847505402	0.0647836327552795	0.1071306690573692	0.0281850561499595	1	4.8404	0.5624209277756298	141.0	-24.07	30.0121305825	55.180830822	-0.8764345088203519	0.0	0.0	0.0	False
C2cd4c	mmu-miR-122-5p	0.0522539809346199	0.0032413604685687	0.049241553992033	0.0659825652837753	0.0030124269425868	1	0.0	0.0	172.0	-21.37	0.1016923989999999	0.0366946447999999	0.5611999909290222	0.0	0.0	0.0	False
Cables1	mmu-miR-122-5p	0.1256174996495246	0.0051866040971555	0.086305484175682	0.1050652861595153	0.0393120154738426	2	1.4511999999999998	0.7574887457909854	143.0	-22.63	1.26085692475	0.9153315502	0.4225644879870715	1.0	4.14420732	4.14420732	True
Cacna1d	mmu-miR-122-5p	0.0591998025774955	0.0031153578395714	0.0551249086856842	0.046030007302761	0.0040748938918113	1	0.107	0.2392592735924775	144.0	-21.84	0.6744819307500001	0.334500955	0.8338722322625931	0.0	0.0	0.0	False
Cacng8	mmu-miR-122-5p	0.0776325687766075	0.0	0.0776325687766075	0.1206375584006309	0.0	1	0.0	0.0	144.0	-24.86	0.004347435	0.0	0.0613951375532217	0.0	0.0	0.0	False
Cacul1	mmu-miR-122-5p	0.0900709882378578	0.0014875612759267	0.0590574443340301	0.0975503325462341	0.0310135439038276	1	3.6616	0.4382719475394242	160.0	-20.6	20.814392395	13.919615549999998	0.5770492975240661	0.0	0.0	0.0	False
Cadps	mmu-miR-122-5p	0.0789442881941795	0.0	0.0789442881941795	0.1452484279870987	0.0	1	0.0	0.0	151.0	-22.18	0.0	0.0	0.0	0.0	0.0	0.0	False
Calr3	mmu-miR-122-5p	0.2108668208122253	0.0222099937520998	0.0887369886040687	0.1664061248302459	0.1221298322081566	1	1.178	0.4092768011993838	155.0	-21.74	1.3952959835	1.2289985554	0.170091547769014	0.0	0.0	0.0	False
Camk1d	mmu-miR-122-5p	0.078372237086296	0.0022716027616714	0.0460232608020305	0.0757624357938766	0.0323489762842655	1	3.56	1.1961766173939363	150.0	-23.86	2.7304372195	9.6766970254	-1.7883222208208682	1.0	6.860414354	6.860414354	True
Camk2d	mmu-miR-122-5p	0.0968592122197151	0.003279034594461	0.0748298093676567	0.0926553010940551	0.0220294028520584	2	1.8544	0.6224297550728115	164.0	-25.16	2.730477021	2.254975883	0.2653329258409315	2.0	3.424315239	2.3454793175	True
Camkv	mmu-miR-122-5p	0.0720019862055778	0.0	0.0720019862055778	0.0823246166110038	0.0	1	0.0	0.0	140.0	-20.2	0.00443095725	0.0	0.0625494441939474	0.0	0.0	0.0	False
Capn5	mmu-miR-122-5p	0.081838284432888	0.0020297722543547	0.0617723278701305	0.081082560122013	0.0200659565627574	1	0.7325999999999999	0.4978205499976874	146.0	-20.05	1.43422355125	0.4950625628	1.3663954513896168	1.0	1.336852398	1.336852398	True
Capn6	mmu-miR-122-5p	0.1188034281134605	0.0132332330767121	0.0831979811191558	0.1093927025794982	0.0356054469943046	1	0.0622	0.1390834282004869	140.0	-20.75	0.57305755375	0.295597609	0.7666961698012782	0.0	0.0	0.0	False
Card6	mmu-miR-122-5p	0.071351321041584	0.0071283491578275	0.0651053264737129	0.1170234680175781	0.006245994567871	1	2.4964	0.7496551207055149	151.0	-22.4	2.3742689460000004	2.6808493024	-0.1685232397200283	0.0	0.0	0.0	False
Cars2	mmu-miR-122-5p	0.0713184967637062	0.0013689921933596	0.060662142932415	0.0649241358041763	0.0106563538312911	2	2.6358	0.4214050308195193	151.0	-20.4	6.72357549125	5.9384916298	0.1763396763198738	0.0	0.0	0.0	False
Cask	mmu-miR-122-5p	0.0908630594611168	0.0017751845801229	0.0520101562142372	0.0862339735031127	0.0388529032468795	1	1.0408	0.5494339814754817	143.0	-20.75	3.11313554225	2.3756330564	0.3761843493750523	0.0	0.0	0.0	False
Casp8	mmu-miR-122-5p	0.1243032440543174	0.0046957123848568	0.0846257656812667	0.149629533290863	0.0396774783730506	1	0.1788	0.3998089543769624	152.0	-21.96	10.21061167925	10.9157565276	-0.0954386547729024	1.0	3.796284016	3.796284016	True
Cast	mmu-miR-122-5p	0.1456133037805557	0.0032539196763616	0.0831833407282829	0.1166072934865951	0.0624299630522728	1	4.534000000000001	0.5526526938322114	155.0	-20.02	23.011997405	15.673030674	0.5511820568279041	0.0	0.0	0.0	False
Cbx6	mmu-miR-122-5p	0.070805937051773	0.0009441494530717	0.0572740212082862	0.0769357457756996	0.0135319158434867	1	0.1434	0.3206521479734698	158.0	-27.97	2.031672788	0.7583176784	1.3124023828794509	0.0	0.0	0.0	False
Cbx7	mmu-miR-122-5p	0.086150261759758	0.0024544991047304	0.0616588592529296	0.0847960710525512	0.0244914025068283	1	1.4218	0.9413950817802268	141.0	-21.22	1.1003646755	1.4772335532	-0.393923538144886	1.0	3.921814899	3.921814899	True
Ccbe1	mmu-miR-122-5p	0.0862829208374023	0.0015693385531431	0.0745101794600486	0.0795956179499626	0.0117727413773536	1	1.1008	0.6619903322556908	151.0	-24.09	0.92252291925	0.9823235174	-0.0819986190153518	1.0	4.14420732	4.14420732	True
Ccdc127	mmu-miR-122-5p	0.0629307568073272	0.0058161259932613	0.0525772273540496	0.0765124186873436	0.0103535294532775	1	2.0106	0.6189679313179319	145.0	-20.09	5.6622820405	5.8307312084	-0.0415697113502987	0.0	0.0	0.0	False
Ccdc178	mmu-miR-122-5p	0.1486356109380722	0.0	0.1486356109380722	0.137797549366951	0.0	1	0.0	0.0	152.0	-20.7	0.0	0.0	0.0	0.0	0.0	0.0	False
Ccdc3	mmu-miR-122-5p	0.1011777177453041	0.0167615676934805	0.0754438713192939	0.1069502457976341	0.0257338464260101	1	0.4836	0.3169050330935121	142.0	-23.38	1.69097167525	0.3810635776	1.8964430418553917	0.0	0.0	0.0	False
Ccdc38	mmu-miR-122-5p	0.1361358731985092	0.0020829955120983	0.078703224658966	0.126997098326683	0.0574326485395431	1	0.2482	0.2924289657335606	154.0	-23.51	0.09114566125	0.2438557932	-0.8471311986752676	0.0	0.0	0.0	False
Ccdc42	mmu-miR-122-5p	0.0575264990329742	0.0	0.0575264990329742	0.1064206287264823	0.0	1	0.0	0.0	144.0	-22.39	0.0	0.0	0.0	0.0	0.0	0.0	False
Ccdc62	mmu-miR-122-5p	0.099496404826641	0.0037866877731186	0.0614658817648887	0.1132016852498054	0.0380305230617523	1	0.0	0.0	144.0	-22.57	0.9732482775	0.3174024876	1.3624727536596497	0.0	0.0	0.0	False
Ccdc85b	mmu-miR-122-5p	0.0792423129081726	0.0049243783774249	0.0593044310808181	0.0789250507950782	0.0199378818273544	1	0.1133999999999999	0.2535701086484761	144.0	-21.53	10.22653343775	10.2280801774	-0.0002160750782706	0.0	0.0	0.0	False
Ccdc85c	mmu-miR-122-5p	0.0799813002347946	0.0009100154582327	0.059053249657154	0.0775489211082458	0.0209280505776405	1	1.8332	0.5275426049145225	145.0	-21.44	2.582525838	1.6499830636	0.6162511073696836	0.0	0.0	0.0	False
Ccdc93	mmu-miR-122-5p	0.0718947231769561	0.0017018135450415	0.0553307943046093	0.0743938088417053	0.0165639288723468	1	2.7216	0.4872502437146644	149.0	-22.91	2.78445568575	3.2937984740000004	-0.2346017999708345	1.0	2.14420732	2.14420732	True
Ccnt1	mmu-miR-122-5p	0.0837597861886024	0.0045647191798466	0.0492693856358528	0.0724467486143112	0.0344904005527496	1	2.6182	0.5364258569457666	141.0	-23.41	3.58589016875	4.1229848894	-0.1962500023893361	1.0	2.992204226	2.992204226	True
Cd300a	mmu-miR-122-5p	0.0861189007759094	0.0048847277074829	0.0652582198381424	0.0790089219808578	0.020860680937767	1	0.1754	0.392206323253463	151.0	-21.1	1.824585426	1.0276266706	0.7712582030306635	0.0	0.0	0.0	False
Cd82	mmu-miR-122-5p	0.1050399020314216	0.0002349141650072	0.0787833854556083	0.1040169596672058	0.0262565165758132	1	4.7068	0.4447068697468031	142.0	-20.12	29.8783508775	20.186857626	0.5633756089459461	0.0	0.0	0.0	False
Cdan1	mmu-miR-122-5p	0.1214013144373893	0.0105388647587627	0.0843527019023895	0.1095446944236755	0.0370486125349998	1	0.3936	0.6480874169431159	146.0	-20.91	0.40733834225	0.533192581	-0.3196961550767848	0.0	0.0	0.0	False
Cdc25a	mmu-miR-122-5p	0.0997578456997871	0.0023382705253017	0.0488089360296726	0.1071939915418624	0.0509489096701145	1	1.1558	0.602242227015011	143.0	-20.22	3.69557441625	2.0696187994	0.8068766529944238	0.0	0.0	0.0	False
Cdc42bpa	mmu-miR-122-5p	0.0845773220062255	0.0025494644522702	0.0714442133903503	0.0918469056487083	0.0131331086158752	1	2.1338	0.3312494528297367	144.0	-22.82	1.5254010165	2.3863491252	-0.6132331876299368	1.0	1.569513155	1.569513155	True
Cdc42se2	mmu-miR-122-5p	0.0967788368463516	0.0012451185475184	0.0782600119709968	0.1102567538619041	0.0185188248753547	1	2.825	0.5663024810116939	154.0	-22.72	8.935043864499999	5.6753296936	0.6456282979391018	1.0	0.609870892	0.609870892	True
Cdc6	mmu-miR-122-5p	0.0735101833939552	0.0064793020262593	0.0666943341493606	0.1008056625723838	0.0068158492445945	1	0.1133999999999999	0.2535701086484761	147.0	-20.1	0.09760970375	0.1337745158	-0.2424638744208758	0.0	0.0	0.0	False
Cdh12	mmu-miR-122-5p	0.084863007068634	0.0	0.084863007068634	0.126357764005661	0.0	1	0.0	0.0	154.0	-21.17	0.0	0.0	0.0	0.0	0.0	0.0	False
Cdh16	mmu-miR-122-5p	0.1067391633987426	0.0	0.1067391633987426	0.173188105225563	0.0	1	0.0	0.0	161.0	-22.63	0.0	0.0	0.0	0.0	0.0	0.0	False
Cdh5	mmu-miR-122-5p	0.1050739824771881	0.0006232184031147	0.064779445528984	0.0983896851539611	0.040294536948204	1	1.594	0.4532146290666267	155.0	-21.09	8.19828922225	6.4847177600000006	0.3336923369441641	1.0	2.2657693	2.2657693	True
Cdk14	mmu-miR-122-5p	0.0712547019124031	0.0021005012353495	0.0640107169747352	0.0861256420612335	0.0072439849376678	2	0.309	0.4630831458820327	155.0	-21.63	0.7899669327500001	1.874186425	-1.1494345938059496	1.0	-1.53761672	-1.53761672	True
Cdk16	mmu-miR-122-5p	0.0891224607825279	0.0019575088275161	0.0715946853160858	0.0977468937635421	0.0175277754664421	1	2.4472	0.5708342141112427	167.0	-22.26	16.4459097075	5.8828635434	1.4675665507461668	2.0	4.999817411	2.9465315785	True
Celf5	mmu-miR-122-5p	0.0655504241585731	0.0	0.0655504241585731	0.0774300098419189	0.0	1	0.0	0.0	168.0	-27.94	0.0276057054999999	0.0235840496	0.0462002827200463	0.0	0.0	0.0	False
Cenpe	mmu-miR-122-5p	0.1045809105038642	0.0276286580695997	0.0756669640541076	0.1356893330812454	0.0289139464497566	1	0.2307999999999999	0.319062219637487	142.0	-21.91	0.7446895515	0.2812455308	1.1477007800463108	0.0	0.0	0.0	False
Cep131	mmu-miR-122-5p	0.0842375993728637	0.0047950963265794	0.0649157911539077	0.0841536745429039	0.0193218082189559	1	0.8766	0.5771609827422501	142.0	-24.57	0.2770944715	0.4209999152	-0.4663571380885487	0.0	0.0	0.0	False
Cep162	mmu-miR-122-5p	0.0836502894759178	0.0073462687082186	0.0669702738523483	0.0800401717424392	0.0166800156235694	1	0.1133999999999999	0.2535701086484761	145.0	-21.19	1.26761653625	1.0251447654	0.2815531360258533	0.0	0.0	0.0	False
Cep89	mmu-miR-122-5p	0.0914136916399002	0.0071893529501597	0.0808839723467826	0.1027998477220535	0.0105297192931175	1	0.1726	0.2550250968042165	141.0	-20.41	2.2720211797500003	1.945194237	0.2138790258682766	0.0	0.0	0.0	False
Cers4	mmu-miR-122-5p	0.0797597050666809	0.0049525945432447	0.0653208047151565	0.0810633301734924	0.0144389003515243	1	0.1133999999999999	0.2535701086484761	140.0	-20.45	1.2943337215	0.7723184002000001	0.6766491723698034	0.0	0.0	0.0	False
Cers6	mmu-miR-122-5p	0.0742244392633438	0.008556667109832	0.050848864018917	0.0858925804495811	0.0233755752444267	1	2.5394	0.3210954686693664	155.0	-21.85	7.425275651000001	3.331559442200001	1.132880083221665	2.0	3.194833393	3.1715942216666666	True
Ces1b	mmu-miR-122-5p	0.0866720750927925	0.0091725484955992	0.0764929428696632	0.0976206064224243	0.0101791322231292	1	1.3448	0.3000061666032883	172.0	-29.56	22.7215746425	79.910190434	-1.8097854213027704	0.0	0.0	0.0	False
Cgnl1	mmu-miR-122-5p	0.0897970706224441	0.0016072457869007	0.0685702636837959	0.0919929444789886	0.0212268069386482	1	3.5924	0.7531339854235765	140.0	-21.66	13.0565437675	12.0763400216	0.1116999904754188	1.0	1.988929094	1.988929094	True
Cgref1	mmu-miR-122-5p	0.090265454351902	0.00554303938019	0.0587437376379966	0.0847575068473815	0.0315217167139053	1	0.3416	0.384095430850199	149.0	-20.18	8.84849444525	1.2430734968	2.736106718799889	0.0	0.0	0.0	False
Chaf1a	mmu-miR-122-5p	0.0784381613135337	0.0045233246760951	0.0638099834322929	0.0751182734966278	0.0146281778812408	2	1.8732	0.3053132817287843	149.0	-22.22	0.7175937547500001	0.2821414972	1.097277246011728	0.0	0.0	0.0	False
Chchd4	mmu-miR-122-5p	0.0925165340304374	0.01342486751154	0.0724250003695488	0.0989662408828735	0.0200915336608886	2	0.0	0.0	150.0	-22.78	17.4907098175	12.997779758000002	0.425491422245999	1.0	3.243742993	3.243742993	True
Chd5	mmu-miR-122-5p	0.0675876423716545	0.0019660938010743	0.0667083784937858	0.0800098776817321	0.0008792638778686	1	0.0	0.0	146.0	-23.51	0.0062864495	0.0040422106	0.0307887209806174	0.0	0.0	0.0	False
Chdh	mmu-miR-122-5p	0.0789604634046554	0.0006800824718638	0.0575762838125228	0.0815170556306839	0.0213841795921325	1	5.367400000000001	0.6529094883672621	140.0	-20.44	50.00751437500001	37.222102544	0.4249967106191242	1.0	3.479810352	3.479810352	True
Chek1	mmu-miR-122-5p	0.0758842498064041	0.0015182748537279	0.0690980702638626	0.081848956644535	0.0067861795425415	1	0.0078	0.0116275534829989	142.0	-20.19	0.340717934	0.1485148068	0.8265237931678576	0.0	0.0	0.0	False
Chid1	mmu-miR-122-5p	0.072383165359497	0.0029903141869393	0.0602644123136997	0.0769984796643257	0.0121187530457973	1	1.1658000000000002	0.5646606945768405	144.0	-23.9	11.33547490025	17.147164718000003	-0.5928429347989638	0.0	0.0	0.0	False
Chmp4c	mmu-miR-122-5p	0.0736738353967666	0.002908017623378	0.06342064589262	0.0843609645962715	0.0102531895041465	1	0.5836	0.5451021005279654	152.0	-21.79	3.1635189475	0.6772610882000001	2.069957217467008	0.0	0.0	0.0	False
Chordc1	mmu-miR-122-5p	0.1518349111080169	0.0142648891174493	0.0699678286910057	0.1124141290783882	0.0818670824170112	1	3.529	0.5233751044900781	147.0	-20.7	20.62227228	23.260820766	-0.1729087542060272	0.0	0.0	0.0	False
Chrm1	mmu-miR-122-5p	0.0525366306304931	0.0013469449978737	0.0512176379561424	0.0741471573710441	0.0013189926743507	1	0.0	0.0	146.0	-21.84	0.0338376647499999	0.0464842978	-0.1302618470339453	0.0	0.0	0.0	False
Chrna1	mmu-miR-122-5p	0.0778870716691017	0.0037328706380796	0.0762176811695098	0.0982081964612007	0.0016693904995918	1	0.1278	0.2857694875244731	145.0	-22.1	0.070780609	0.0586790262	0.1060327269267954	0.0	0.0	0.0	False
Chrnb4	mmu-miR-122-5p	0.0631337538361549	0.0	0.0631337538361549	0.085366241633892	0.0	1	0.0	0.0	156.0	-20.59	0.0373780259999999	0.064704865	-0.2617319100641825	0.0	0.0	0.0	False
Chst13	mmu-miR-122-5p	0.0740222945809364	0.0020589536273024	0.0668620094656944	0.1118308827280998	0.0071602851152419	1	2.6658	0.3205513999345502	144.0	-21.33	4.778187874	4.0851787518	0.2210560792545234	1.0	3.073817992	3.073817992	True
Chsy1	mmu-miR-122-5p	0.0765175089240074	0.0006167150852231	0.0695701986551284	0.0960083529353141	0.0069473102688789	1	0.8086	0.6483215251709602	145.0	-20.68	1.61279976975	0.9233203448	0.7430986633684785	0.0	0.0	0.0	False
Ciao1	mmu-miR-122-5p	0.1159671619534492	0.001310934256156	0.0616333149373531	0.1166471764445304	0.0543338470160961	1	3.819	0.5076677062803975	140.0	-20.73	11.051606629	12.32403778	-0.155882545508232	0.0	0.0	0.0	False
Ciita	mmu-miR-122-5p	0.0795122787356376	0.0040204030313673	0.0650201514363288	0.073042057454586	0.0144921272993087	1	0.5406	0.634764759576333	146.0	-20.49	1.1407092305	0.3136919654	1.5845362053217589	0.0	0.0	0.0	False
Clcn3	mmu-miR-122-5p	0.1211230248212814	0.0070466411817148	0.0674487352371215	0.1117451041936874	0.0536742895841598	1	3.8468	0.506073808846101	146.0	-21.12	9.67198282825	10.7086315748	-0.1454606488878553	1.0	-1.248110103	-1.248110103	True
Clcnkb	mmu-miR-122-5p	0.0807588919997215	0.0	0.0807588919997215	0.1805023699998855	0.0	1	0.0	0.0	167.0	-24.19	0.0	0.0	0.0	0.0	0.0	0.0	False
Cldn18	mmu-miR-122-5p	0.0623242296278476	0.0	0.0623242296278476	0.0857276991009712	0.0	1	0.0	0.0	176.0	-25.61	0.018528039	0.0	0.2452283835222075	0.0	0.0	0.0	False
Cldn6	mmu-miR-122-5p	0.1242447555065155	0.0134262572448502	0.1023847535252571	0.1132027208805084	0.0218600019812583	1	0.095	0.21242645786248	151.0	-22.75	1.969481963	0.1568772658	3.010118555180889	0.0	0.0	0.0	False
Clec14a	mmu-miR-122-5p	0.0985750988125801	0.0044168906200359	0.0747255459427833	0.1343349069356918	0.0238495528697967	1	3.0552	0.6869961426383703	143.0	-20.32	4.92133600425	6.0550908324	-0.2937088805015406	0.0	0.0	0.0	False
Clec4e	mmu-miR-122-5p	0.104711078107357	0.0187057946788511	0.0844194218516349	0.0884924754500389	0.020291656255722	1	0.1156	0.2584894581989757	154.0	-22.13	0.21561346975	0.084460967	0.774843211971984	0.0	0.0	0.0	False
Clec5a	mmu-miR-122-5p	0.075844620168209	0.0037961549884025	0.0700532272458076	0.1104988977313041	0.0057913929224014	1	0.0	0.0	155.0	-22.87	0.471519322	0.0783896415999999	1.67977042814583	0.0	0.0	0.0	False
Clic6	mmu-miR-122-5p	0.0814805746078491	0.0059780657262465	0.0734928548336029	0.0972774699330329	0.0079877197742462	1	0.0622	0.1390834282004869	145.0	-24.23	0.42686902225	0.0497587382	1.8148041730362696	0.0	0.0	0.0	False
Clmn	mmu-miR-122-5p	0.0586294367909431	0.0018596019764732	0.0545050092041492	0.0472510196268558	0.0041244275867938	1	3.4668	0.6428971146303272	141.0	-23.49	8.864651789	8.582329348599998	0.0461653963773548	0.0	0.0	0.0	False
Clptm1	mmu-miR-122-5p	0.0828621566295623	0.0070707173475714	0.0604038760066032	0.0802467912435531	0.0224582806229591	1	0.5136000000000001	0.5417529879936058	162.0	-20.05	17.4073831075	15.11610654	0.2023642021933382	0.0	0.0	0.0	False
Clstn2	mmu-miR-122-5p	0.0752724379301071	0.0003713281804569	0.0751063749194145	0.0925301760435104	0.0001660630106925	1	0.0	0.0	140.0	-21.35	0.09014083125	0.0700659016	0.1609744646272487	0.0	0.0	0.0	False
Cltc	mmu-miR-122-5p	0.1189186483621597	0.0067384758987232	0.0952258259057998	0.1471839845180511	0.0236928224563598	1	6.5638000000000005	0.5726414235802364	160.0	-22.75	32.414913265	28.621770976	0.1789568672711546	1.0	0.626359015	0.626359015	True
Cluap1	mmu-miR-122-5p	0.074067085981369	0.00071730458885	0.065695971250534	0.1246969327330589	0.0083711147308349	1	0.0	0.0	145.0	-22.1	4.5244413625	5.0030268504	-0.1420741356763701	0.0	0.0	0.0	False
