Gene_ID,miRNA_ID,utr_pos
SMG1,hsa-miR-1249-5p,2795
SMG1,hsa-miR-125a-5p,158
SMG1,hsa-miR-125b-2-3p,3101
SMG1,hsa-miR-125b-5p,158
SMG1,hsa-miR-1284,2611
SMG1,hsa-miR-1288-5p,3164
SMG1,hsa-miR-1292-5p,652
SMG1,hsa-miR-1295b-3p,3516
SMG1,hsa-miR-1299,860
SMG1,hsa-miR-1301-3p,148
SMG1,hsa-miR-1304-3p,1717
SMG1,hsa-miR-1343-3p,1697
SMG1,hsa-miR-143-5p,1736
SMG1,hsa-miR-1538,3509
SMG1,hsa-miR-154-5p,2859
SMG1,hsa-miR-17-5p,1526
SMG1,hsa-miR-1976,1682
SMG1,hsa-miR-198,2592
SMG1,hsa-miR-20a-5p,1526
SMG1,hsa-miR-20b-5p,1526
SMG1,hsa-miR-216a-3p,871
SMG1,hsa-miR-216b-5p,1828
SMG1,hsa-miR-2278,2226
SMG1,hsa-miR-298,3248
SMG1,hsa-miR-3085-5p,2407
SMG1,hsa-miR-3125,2807
SMG1,hsa-miR-3135b,1747
SMG1,hsa-miR-3147,163
SMG1,hsa-miR-3165,30
SMG1,hsa-miR-361-3p,88
SMG1,hsa-miR-3612,2784
SMG1,hsa-miR-3652,1746
SMG1,hsa-miR-3691-5p,26
SMG1,hsa-miR-372-3p,1520
SMG1,hsa-miR-373-3p,1524
SMG1,hsa-miR-3916,2621
SMG1,hsa-miR-3918,2597
SMG1,hsa-miR-3937,226
SMG1,hsa-miR-3943,88
SMG1,hsa-miR-4252,1505
SMG1,hsa-miR-4258,1647
SMG1,hsa-miR-4292,193
SMG1,hsa-miR-432-5p,2507
SMG1,hsa-miR-433-3p,1551
SMG1,hsa-miR-4420,3667
SMG1,hsa-miR-4430,1747
SMG1,hsa-miR-4436b-3p,3256
SMG1,hsa-miR-4474-3p,57
SMG1,hsa-miR-4478,48
SMG1,hsa-miR-4523,121
SMG1,hsa-miR-454-3p,3981
SMG1,hsa-miR-4632-5p,3254
SMG1,hsa-miR-4638-5p,1724
SMG1,hsa-miR-4666a-3p,4644
SMG1,hsa-miR-4671-5p,3455
SMG1,hsa-miR-4685-5p,2593
SMG1,hsa-miR-4695-5p,4507
SMG1,hsa-miR-4699-5p,3453
SMG1,hsa-miR-4707-3p,1544
SMG1,hsa-miR-4709-3p,2878
SMG1,hsa-miR-4716-3p,657
SMG1,hsa-miR-4723-5p,2786
SMG1,hsa-miR-4734,143
SMG1,hsa-miR-4745-3p,3510
SMG1,hsa-miR-4745-5p,379
SMG1,hsa-miR-4747-3p,3510
SMG1,hsa-miR-4780,200
SMG1,hsa-miR-4786-3p,2617
SMG1,hsa-miR-493-5p,852
SMG1,hsa-miR-5001-3p,2546
SMG1,hsa-miR-5007-5p,1765
SMG1,hsa-miR-5008-3p,316
SMG1,hsa-miR-504-3p,1740
SMG1,hsa-miR-504-5p,194
SMG1,hsa-miR-5087,373
SMG1,hsa-miR-517-5p,2182
SMG1,hsa-miR-5190,872
SMG1,hsa-miR-519b-3p,3979
SMG1,hsa-miR-519d-5p,948
SMG1,hsa-miR-544b,46
SMG1,hsa-miR-5584-3p,3902
SMG1,hsa-miR-5585-3p,3653
SMG1,hsa-miR-5698,2788
SMG1,hsa-miR-585-3p,169
SMG1,hsa-miR-619-5p,1521
SMG1,hsa-miR-625-5p,3800
SMG1,hsa-miR-6509-5p,3276
SMG1,hsa-miR-6511b-5p,180
SMG1,hsa-miR-660-3p,1702
SMG1,hsa-miR-670-5p,163
SMG1,hsa-miR-671-5p,2617
SMG1,hsa-miR-6735-5p,3252
SMG1,hsa-miR-6737-3p,314
SMG1,hsa-miR-6737-5p,620
SMG1,hsa-miR-6742-3p,1698
SMG1,hsa-miR-6747-3p,1678
SMG1,hsa-miR-6750-5p,626
SMG1,hsa-miR-6753-5p,2601
SMG1,hsa-miR-6754-3p,203
SMG1,hsa-miR-6760-3p,1844
SMG1,hsa-miR-6763-5p,643
SMG1,hsa-miR-6768-5p,348
SMG1,hsa-miR-6784-3p,3215
SMG1,hsa-miR-6789-3p,1647
SMG1,hsa-miR-6790-3p,14
SMG1,hsa-miR-6791-3p,1703
SMG1,hsa-miR-6791-5p,195
SMG1,hsa-miR-6794-5p,658
SMG1,hsa-miR-6795-5p,3797
SMG1,hsa-miR-6797-5p,2502
SMG1,hsa-miR-6799-3p,3410
SMG1,hsa-miR-6811-5p,182
SMG1,hsa-miR-6822-5p,632
SMG1,hsa-miR-6825-5p,638
SMG1,hsa-miR-6826-3p,3941
SMG1,hsa-miR-6832-5p,2957
SMG1,hsa-miR-6837-5p,2600
SMG1,hsa-miR-6841-5p,2885
SMG1,hsa-miR-6843-3p,1572
SMG1,hsa-miR-6847-5p,2807
SMG1,hsa-miR-6852-5p,194
SMG1,hsa-miR-6855-5p,188
SMG1,hsa-miR-6856-3p,4080
SMG1,hsa-miR-6859-5p,3522
SMG1,hsa-miR-6862-3p,3212
SMG1,hsa-miR-6870-5p,2791
SMG1,hsa-miR-6875-5p,2500
SMG1,hsa-miR-6878-5p,3600
SMG1,hsa-miR-6879-5p,3255
SMG1,hsa-miR-6884-5p,44
SMG1,hsa-miR-7106-5p,637
SMG1,hsa-miR-7109-5p,3801
SMG1,hsa-miR-7111-5p,2788
SMG1,hsa-miR-7155-5p,194
SMG1,hsa-miR-7157-3p,312
SMG1,hsa-miR-7160-5p,2680
SMG1,hsa-miR-765,635
SMG1,hsa-miR-770-5p,479
SMG1,hsa-miR-7847-3p,2829
SMG1,hsa-miR-7851-3p,3207
SMG1,hsa-miR-7974,417
SMG1,hsa-miR-8064,939
SMG1,hsa-miR-8070,416
SMG1,hsa-miR-8077,42
SMG1,hsa-miR-8087,2236
SMG1,hsa-miR-877-5p,3524
SMG1,hsa-miR-93-5p,1526
SYNPO2,hsa-miR-10226,1475
SYNPO2,hsa-miR-1178-3p,462
SYNPO2,hsa-miR-1202,258
SYNPO2,hsa-miR-1204,2131
SYNPO2,hsa-miR-1255b-2-3p,1313
SYNPO2,hsa-miR-1273h-5p,778
SYNPO2,hsa-miR-1275,2024
SYNPO2,hsa-miR-1283,41
SYNPO2,hsa-miR-1291,2128
SYNPO2,hsa-miR-139-5p,10
SYNPO2,hsa-miR-1827,639
SYNPO2,hsa-miR-25-3p,575
SYNPO2,hsa-miR-29c-3p,1406
SYNPO2,hsa-miR-3135b,2506
SYNPO2,hsa-miR-3173-3p,2825
SYNPO2,hsa-miR-3183,2227
SYNPO2,hsa-miR-3184-3p,2237
SYNPO2,hsa-miR-3197,608
SYNPO2,hsa-miR-330-3p,2673
SYNPO2,hsa-miR-345-3p,1021
SYNPO2,hsa-miR-3664-3p,645
SYNPO2,hsa-miR-367-3p,578
SYNPO2,hsa-miR-3689a-3p,779
SYNPO2,hsa-miR-3689b-3p,779
SYNPO2,hsa-miR-3689c,779
SYNPO2,hsa-miR-378c,359
SYNPO2,hsa-miR-378h,366
SYNPO2,hsa-miR-378i,363
SYNPO2,hsa-miR-3908,2147
SYNPO2,hsa-miR-3929,773
SYNPO2,hsa-miR-3934-5p,681
SYNPO2,hsa-miR-3944-5p,2371
SYNPO2,hsa-miR-411-3p,1260
SYNPO2,hsa-miR-422a,362
SYNPO2,hsa-miR-4253,1496
SYNPO2,hsa-miR-4298,560
SYNPO2,hsa-miR-4450,2016
SYNPO2,hsa-miR-4463,573
SYNPO2,hsa-miR-4472,2024
SYNPO2,hsa-miR-4478,647
SYNPO2,hsa-miR-4494,569
SYNPO2,hsa-miR-450b-3p,1949
SYNPO2,hsa-miR-4695-5p,607
SYNPO2,hsa-miR-4722-5p,627
SYNPO2,hsa-miR-4747-5p,2772
SYNPO2,hsa-miR-4799-3p,455
SYNPO2,hsa-miR-508-5p,569
SYNPO2,hsa-miR-5089-5p,1469
SYNPO2,hsa-miR-510-5p,646
SYNPO2,hsa-miR-5683,1032
SYNPO2,hsa-miR-596,1244
SYNPO2,hsa-miR-6074,2948
SYNPO2,hsa-miR-652-5p,40
SYNPO2,hsa-miR-663b,2130
SYNPO2,hsa-miR-665,616
SYNPO2,hsa-miR-6741-3p,2668
SYNPO2,hsa-miR-6756-5p,562
SYNPO2,hsa-miR-6765-5p,764
SYNPO2,hsa-miR-6766-5p,561
SYNPO2,hsa-miR-6779-5p,781
SYNPO2,hsa-miR-6780a-5p,776
SYNPO2,hsa-miR-6796-5p,2016
SYNPO2,hsa-miR-6808-5p,631
SYNPO2,hsa-miR-6810-5p,1024
SYNPO2,hsa-miR-6840-3p,618
SYNPO2,hsa-miR-6862-5p,1494
SYNPO2,hsa-miR-6884-5p,641
SYNPO2,hsa-miR-7160-5p,640
SYNPO2,hsa-miR-766-5p,2824
SYNPO2,hsa-miR-7848-3p,1271
SYNPO2,hsa-miR-8070,2727
SYNPO2,hsa-miR-8485,141
SYNPO2,hsa-miR-876-3p,673
SYNPO2,hsa-miR-92a-3p,581
TUFT1,hsa-miR-10394-5p,500
TUFT1,hsa-miR-1178-5p,1183
TUFT1,hsa-miR-1183,240
TUFT1,hsa-miR-1205,1186
TUFT1,hsa-miR-12125,541
TUFT1,hsa-miR-1229-3p,540
TUFT1,hsa-miR-1266-5p,1042
TUFT1,hsa-miR-149-5p,221
TUFT1,hsa-miR-150-3p,718
TUFT1,hsa-miR-1827,1328
TUFT1,hsa-miR-183-5p,304
TUFT1,hsa-miR-1910-3p,23
TUFT1,hsa-miR-1911-3p,536
TUFT1,hsa-miR-1915-5p,530
TUFT1,hsa-miR-21-3p,1515
TUFT1,hsa-miR-2355-5p,586
TUFT1,hsa-miR-2467-3p,18
TUFT1,hsa-miR-301a-5p,1060
TUFT1,hsa-miR-3064-5p,1643
TUFT1,hsa-miR-3085-3p,1642
TUFT1,hsa-miR-3125,977
TUFT1,hsa-miR-3137,642
TUFT1,hsa-miR-3154,276
TUFT1,hsa-miR-3155a,752
TUFT1,hsa-miR-3157-5p,1370
TUFT1,hsa-miR-3160-3p,1281
TUFT1,hsa-miR-3192-5p,680
TUFT1,hsa-miR-3199,774
TUFT1,hsa-miR-324-3p,1266
TUFT1,hsa-miR-330-5p,745
TUFT1,hsa-miR-33b-3p,179
TUFT1,hsa-miR-345-3p,1723
TUFT1,hsa-miR-346,151
TUFT1,hsa-miR-34a-5p,59
TUFT1,hsa-miR-34b-5p,60
TUFT1,hsa-miR-34c-5p,59
TUFT1,hsa-miR-361-3p,403
TUFT1,hsa-miR-363-5p,1452
TUFT1,hsa-miR-3678-3p,1014
TUFT1,hsa-miR-3679-3p,405
TUFT1,hsa-miR-3907,167
TUFT1,hsa-miR-3922-5p,572
TUFT1,hsa-miR-4252,1269
TUFT1,hsa-miR-4436b-3p,490
TUFT1,hsa-miR-4446-3p,190
TUFT1,hsa-miR-4456,724
TUFT1,hsa-miR-4478,1333
TUFT1,hsa-miR-4497,1309
TUFT1,hsa-miR-449a,58
TUFT1,hsa-miR-449b-5p,58
TUFT1,hsa-miR-449c-5p,56
TUFT1,hsa-miR-4514,981
TUFT1,hsa-miR-4515,781
TUFT1,hsa-miR-452-3p,1109
TUFT1,hsa-miR-4632-5p,490
TUFT1,hsa-miR-4638-3p,378
TUFT1,hsa-miR-4639-5p,445
TUFT1,hsa-miR-4649-3p,344
TUFT1,hsa-miR-4656,354
TUFT1,hsa-miR-4667-3p,593
TUFT1,hsa-miR-4673,0
TUFT1,hsa-miR-4676-5p,1413
TUFT1,hsa-miR-4685-5p,481
TUFT1,hsa-miR-4688,41
TUFT1,hsa-miR-4695-5p,502
TUFT1,hsa-miR-4701-3p,1252
TUFT1,hsa-miR-4705,387
TUFT1,hsa-miR-4714-5p,1060
TUFT1,hsa-miR-4722-5p,501
TUFT1,hsa-miR-4733-3p,537
TUFT1,hsa-miR-4739,270
TUFT1,hsa-miR-4753-5p,571
TUFT1,hsa-miR-4756-5p,271
TUFT1,hsa-miR-4786-5p,1426
TUFT1,hsa-miR-4793-3p,1263
TUFT1,hsa-miR-4797-5p,1248
TUFT1,hsa-miR-4802-3p,1774
TUFT1,hsa-miR-500b-3p,570
TUFT1,hsa-miR-508-5p,1259
TUFT1,hsa-miR-515-5p,1073
TUFT1,hsa-miR-5193,591
TUFT1,hsa-miR-541-5p,1644
TUFT1,hsa-miR-5691,1760
TUFT1,hsa-miR-6085,135
TUFT1,hsa-miR-6086,1294
TUFT1,hsa-miR-6126,322
TUFT1,hsa-miR-6134,1460
TUFT1,hsa-miR-6499-5p,1502
TUFT1,hsa-miR-6504-5p,1643
TUFT1,hsa-miR-6511a-3p,541
TUFT1,hsa-miR-6511a-5p,17
TUFT1,hsa-miR-6511b-3p,540
TUFT1,hsa-miR-668-3p,942
TUFT1,hsa-miR-670-5p,610
TUFT1,hsa-miR-671-5p,1465
TUFT1,hsa-miR-6716-5p,124
TUFT1,hsa-miR-6720-5p,1258
TUFT1,hsa-miR-6735-5p,486
TUFT1,hsa-miR-6736-5p,1252
TUFT1,hsa-miR-6741-5p,93
TUFT1,hsa-miR-6743-5p,40
TUFT1,hsa-miR-6745,1449
TUFT1,hsa-miR-6748-5p,1455
TUFT1,hsa-miR-6749-3p,590
TUFT1,hsa-miR-6768-5p,112
TUFT1,hsa-miR-6769a-5p,1458
TUFT1,hsa-miR-6769b-5p,1453
TUFT1,hsa-miR-6771-5p,1336
TUFT1,hsa-miR-6776-5p,97
TUFT1,hsa-miR-6781-5p,1508
TUFT1,hsa-miR-6800-3p,337
TUFT1,hsa-miR-6805-3p,1759
TUFT1,hsa-miR-6807-5p,1631
TUFT1,hsa-miR-6813-5p,133
TUFT1,hsa-miR-6834-5p,1731
TUFT1,hsa-miR-6837-5p,494
TUFT1,hsa-miR-6838-5p,11
TUFT1,hsa-miR-6840-3p,402
TUFT1,hsa-miR-6847-5p,975
TUFT1,hsa-miR-6849-3p,1422
TUFT1,hsa-miR-6879-5p,492
TUFT1,hsa-miR-6884-5p,1329
TUFT1,hsa-miR-7153-3p,1515
TUFT1,hsa-miR-7156-3p,91
TUFT1,hsa-miR-760,751
TUFT1,hsa-miR-766-3p,1259
TUFT1,hsa-miR-7703,1262
TUFT1,hsa-miR-7855-5p,119
TUFT1,hsa-miR-874-3p,225
TUFT1,hsa-miR-885-3p,487
TUFT1,hsa-miR-892b,547
TUFT1,hsa-miR-922,669
TXNIP,hsa-miR-1180-5p,82
TXNIP,hsa-miR-12122,974
TXNIP,hsa-miR-130a-3p,680
TXNIP,hsa-miR-130b-3p,680
TXNIP,hsa-miR-141-5p,424
TXNIP,hsa-miR-15b-5p,951
TXNIP,hsa-miR-17-3p,1137
TXNIP,hsa-miR-186-5p,1354
TXNIP,hsa-miR-18a-3p,1061
TXNIP,hsa-miR-204-5p,429
TXNIP,hsa-miR-211-5p,432
TXNIP,hsa-miR-216a-3p,976
TXNIP,hsa-miR-27b-3p,978
TXNIP,hsa-miR-296-3p,1020
TXNIP,hsa-miR-298,814
TXNIP,hsa-miR-301a-3p,686
TXNIP,hsa-miR-301b-5p,1197
TXNIP,hsa-miR-302c-3p,1149
TXNIP,hsa-miR-3064-5p,171
TXNIP,hsa-miR-3085-3p,1238
TXNIP,hsa-miR-3119,663
TXNIP,hsa-miR-3147,1012
TXNIP,hsa-miR-3154,812
TXNIP,hsa-miR-3175,806
TXNIP,hsa-miR-3184-5p,1127
TXNIP,hsa-miR-3202,1091
TXNIP,hsa-miR-370-3p,129
TXNIP,hsa-miR-3929,964
TXNIP,hsa-miR-3975,93
TXNIP,hsa-miR-411-5p,844
TXNIP,hsa-miR-424-5p,957
TXNIP,hsa-miR-4295,689
TXNIP,hsa-miR-4428,258
TXNIP,hsa-miR-4436a,1189
TXNIP,hsa-miR-4436b-3p,1101
TXNIP,hsa-miR-4439,1158
TXNIP,hsa-miR-4476,1094
TXNIP,hsa-miR-4513,1153
TXNIP,hsa-miR-4526,962
TXNIP,hsa-miR-4632-5p,1100
TXNIP,hsa-miR-4658,47
TXNIP,hsa-miR-4690-3p,1250
TXNIP,hsa-miR-4732-5p,586
TXNIP,hsa-miR-4750-3p,294
TXNIP,hsa-miR-4755-5p,429
TXNIP,hsa-miR-5006-3p,433
TXNIP,hsa-miR-501-5p,151
TXNIP,hsa-miR-512-3p,1145
TXNIP,hsa-miR-513a-5p,563
TXNIP,hsa-miR-519d-5p,330
TXNIP,hsa-miR-520g-3p,1176
TXNIP,hsa-miR-520h,1178
TXNIP,hsa-miR-548au-3p,644
TXNIP,hsa-miR-5688,200
TXNIP,hsa-miR-627-5p,59
TXNIP,hsa-miR-652-5p,853
TXNIP,hsa-miR-665,142
TXNIP,hsa-miR-6732-5p,1092
TXNIP,hsa-miR-6735-5p,1092
TXNIP,hsa-miR-6768-5p,1104
TXNIP,hsa-miR-6840-3p,139
TXNIP,hsa-miR-6874-5p,1206
TXNIP,hsa-miR-6879-5p,1102
TXNIP,hsa-miR-6881-5p,1338
TXNIP,hsa-miR-6883-3p,1119
TXNIP,hsa-miR-6893-3p,128
TXNIP,hsa-miR-6894-3p,132
TXNIP,hsa-miR-7114-3p,87
TXNIP,hsa-miR-873-3p,68
TXNIP,hsa-miR-92a-2-5p,647
TXNIP,hsa-miR-93-3p,129
TXNIP,hsa-miR-9851-5p,1145
UBP1,hsa-miR-1204,222
UBP1,hsa-miR-1229-3p,623
UBP1,hsa-miR-1249-5p,805
UBP1,hsa-miR-1293,821
UBP1,hsa-miR-1302,1866
UBP1,hsa-miR-132-5p,220
UBP1,hsa-miR-134-5p,1651
UBP1,hsa-miR-150-3p,1640
UBP1,hsa-miR-184,1227
UBP1,hsa-miR-193a-3p,257
UBP1,hsa-miR-204-3p,1248
UBP1,hsa-miR-2114-3p,499
UBP1,hsa-miR-214-3p,243
UBP1,hsa-miR-2278,244
UBP1,hsa-miR-2392,850
UBP1,hsa-miR-298,706
UBP1,hsa-miR-30c-1-3p,1440
UBP1,hsa-miR-30c-2-3p,1440
UBP1,hsa-miR-31-3p,234
UBP1,hsa-miR-3130-3p,228
UBP1,hsa-miR-3176,262
UBP1,hsa-miR-34c-5p,154
UBP1,hsa-miR-3617-3p,468
UBP1,hsa-miR-3619-5p,245
UBP1,hsa-miR-3692-5p,433
UBP1,hsa-miR-383-3p,421
UBP1,hsa-miR-4298,1865
UBP1,hsa-miR-4447,829
UBP1,hsa-miR-4472,828
UBP1,hsa-miR-4483,825
UBP1,hsa-miR-4485-3p,480
UBP1,hsa-miR-4534,814
UBP1,hsa-miR-4644,801
UBP1,hsa-miR-4651,843
UBP1,hsa-miR-4690-5p,244
UBP1,hsa-miR-4692,237
UBP1,hsa-miR-4727-5p,254
UBP1,hsa-miR-4742-3p,263
UBP1,hsa-miR-4757-5p,255
UBP1,hsa-miR-4758-3p,424
UBP1,hsa-miR-5000-3p,1359
UBP1,hsa-miR-5002-5p,1152
UBP1,hsa-miR-5190,1651
UBP1,hsa-miR-5196-5p,1241
UBP1,hsa-miR-525-5p,213
UBP1,hsa-miR-608,819
UBP1,hsa-miR-6127,809
UBP1,hsa-miR-6133,807
UBP1,hsa-miR-615-3p,500
UBP1,hsa-miR-6501-3p,247
UBP1,hsa-miR-6515-5p,805
UBP1,hsa-miR-6730-5p,352
UBP1,hsa-miR-6731-5p,804
UBP1,hsa-miR-6744-3p,254
UBP1,hsa-miR-6750-3p,1668
UBP1,hsa-miR-6751-5p,824
UBP1,hsa-miR-6752-5p,820
UBP1,hsa-miR-6756-5p,821
UBP1,hsa-miR-6758-5p,798
UBP1,hsa-miR-6760-3p,417
UBP1,hsa-miR-6760-5p,804
UBP1,hsa-miR-6769a-3p,1100
UBP1,hsa-miR-6780a-5p,1215
UBP1,hsa-miR-6781-3p,495
UBP1,hsa-miR-6797-5p,803
UBP1,hsa-miR-6801-5p,815
UBP1,hsa-miR-6803-5p,821
UBP1,hsa-miR-6819-3p,498
UBP1,hsa-miR-6823-3p,497
UBP1,hsa-miR-6842-5p,822
UBP1,hsa-miR-6849-5p,1189
UBP1,hsa-miR-6861-5p,1351
UBP1,hsa-miR-6866-3p,948
UBP1,hsa-miR-6877-3p,499
UBP1,hsa-miR-6878-3p,259
UBP1,hsa-miR-6888-5p,140
UBP1,hsa-miR-6894-3p,230
UBP1,hsa-miR-7106-5p,1216
UBP1,hsa-miR-7110-5p,821
UBP1,hsa-miR-7111-3p,625
UBP1,hsa-miR-7155-5p,882
UBP1,hsa-miR-761,244
UBP1,hsa-miR-7851-3p,1348
UBP1,hsa-miR-8075,1259
UBP1,hsa-miR-8085,804
UBP1,hsa-miR-8087,58
UBP1,hsa-miR-874-5p,428
UBP1,hsa-miR-92a-2-5p,838
ZDHHC9,hsa-miR-101-5p,197
ZDHHC9,hsa-miR-10394-5p,930
ZDHHC9,hsa-miR-10396a-5p,1160
ZDHHC9,hsa-miR-103b,22
ZDHHC9,hsa-miR-10526-3p,785
ZDHHC9,hsa-miR-11181-3p,769
ZDHHC9,hsa-miR-11181-5p,472
ZDHHC9,hsa-miR-1193,2787
ZDHHC9,hsa-miR-1199-5p,2189
ZDHHC9,hsa-miR-1207-5p,2341
ZDHHC9,hsa-miR-12118,768
ZDHHC9,hsa-miR-12119,868
ZDHHC9,hsa-miR-1229-5p,673
ZDHHC9,hsa-miR-1236-3p,1998
ZDHHC9,hsa-miR-1249-5p,278
ZDHHC9,hsa-miR-1272,2690
ZDHHC9,hsa-miR-1291,1771
ZDHHC9,hsa-miR-1296-3p,604
ZDHHC9,hsa-miR-1296-5p,2680
ZDHHC9,hsa-miR-1324,1334
ZDHHC9,hsa-miR-134-5p,390
ZDHHC9,hsa-miR-1343-3p,2719
ZDHHC9,hsa-miR-138-5p,2413
ZDHHC9,hsa-miR-146b-3p,255
ZDHHC9,hsa-miR-148a-5p,1371
ZDHHC9,hsa-miR-148b-5p,1372
ZDHHC9,hsa-miR-185-5p,760
ZDHHC9,hsa-miR-1909-5p,2134
ZDHHC9,hsa-miR-1915-3p,1207
ZDHHC9,hsa-miR-197-3p,2631
ZDHHC9,hsa-miR-204-3p,1877
ZDHHC9,hsa-miR-2115-3p,2272
ZDHHC9,hsa-miR-2276-5p,2444
ZDHHC9,hsa-miR-2392,2792
ZDHHC9,hsa-miR-299-5p,1366
ZDHHC9,hsa-miR-3127-3p,1489
ZDHHC9,hsa-miR-3127-5p,939
ZDHHC9,hsa-miR-3144-5p,260
ZDHHC9,hsa-miR-3151-5p,604
ZDHHC9,hsa-miR-3153,2575
ZDHHC9,hsa-miR-3173-3p,763
ZDHHC9,hsa-miR-3175,2528
ZDHHC9,hsa-miR-3176,2583
ZDHHC9,hsa-miR-3183,972
ZDHHC9,hsa-miR-3190-3p,539
ZDHHC9,hsa-miR-3190-5p,414
ZDHHC9,hsa-miR-3193,1757
ZDHHC9,hsa-miR-3202,1438
ZDHHC9,hsa-miR-324-3p,170
ZDHHC9,hsa-miR-328-5p,1772
ZDHHC9,hsa-miR-330-5p,1190
ZDHHC9,hsa-miR-331-3p,414
ZDHHC9,hsa-miR-338-5p,1704
ZDHHC9,hsa-miR-345-3p,1254
ZDHHC9,hsa-miR-361-3p,1140
ZDHHC9,hsa-miR-3616-3p,2337
ZDHHC9,hsa-miR-3620-5p,2168
ZDHHC9,hsa-miR-3622a-3p,35
ZDHHC9,hsa-miR-3622b-3p,36
ZDHHC9,hsa-miR-3679-3p,3001
ZDHHC9,hsa-miR-3691-5p,585
ZDHHC9,hsa-miR-372-3p,1169
ZDHHC9,hsa-miR-373-3p,1169
ZDHHC9,hsa-miR-378a-3p,381
ZDHHC9,hsa-miR-378b,384
ZDHHC9,hsa-miR-378c,378
ZDHHC9,hsa-miR-378d,383
ZDHHC9,hsa-miR-378e,384
ZDHHC9,hsa-miR-378h,382
ZDHHC9,hsa-miR-378i,382
ZDHHC9,hsa-miR-3907,1301
ZDHHC9,hsa-miR-3915,868
ZDHHC9,hsa-miR-3916,1311
ZDHHC9,hsa-miR-3918,225
ZDHHC9,hsa-miR-3925-5p,2055
ZDHHC9,hsa-miR-3943,1138
ZDHHC9,hsa-miR-3944-5p,372
ZDHHC9,hsa-miR-422a,381
ZDHHC9,hsa-miR-4257,406
ZDHHC9,hsa-miR-4270,917
ZDHHC9,hsa-miR-4271,1436
ZDHHC9,hsa-miR-4286,470
ZDHHC9,hsa-miR-4292,2478
ZDHHC9,hsa-miR-4294,919
ZDHHC9,hsa-miR-4298,2400
ZDHHC9,hsa-miR-4302,1140
ZDHHC9,hsa-miR-4303,2193
ZDHHC9,hsa-miR-4306,765
ZDHHC9,hsa-miR-4314,1193
ZDHHC9,hsa-miR-432-5p,1149
ZDHHC9,hsa-miR-4435,409
ZDHHC9,hsa-miR-4436a,2784
ZDHHC9,hsa-miR-4436b-5p,2287
ZDHHC9,hsa-miR-4439,187
ZDHHC9,hsa-miR-4446-3p,295
ZDHHC9,hsa-miR-4448,3021
ZDHHC9,hsa-miR-4474-3p,250
ZDHHC9,hsa-miR-4476,2532
ZDHHC9,hsa-miR-4481,607
ZDHHC9,hsa-miR-4482-5p,425
ZDHHC9,hsa-miR-4489,780
ZDHHC9,hsa-miR-4498,294
ZDHHC9,hsa-miR-4505,295
ZDHHC9,hsa-miR-4508,1161
ZDHHC9,hsa-miR-450b-3p,2601
ZDHHC9,hsa-miR-4512,941
ZDHHC9,hsa-miR-4513,186
ZDHHC9,hsa-miR-4519,1082
ZDHHC9,hsa-miR-4522,1185
ZDHHC9,hsa-miR-4533,1432
ZDHHC9,hsa-miR-4632-5p,1081
ZDHHC9,hsa-miR-4639-3p,464
ZDHHC9,hsa-miR-4640-5p,2677
ZDHHC9,hsa-miR-4644,760
ZDHHC9,hsa-miR-4646-5p,1878
ZDHHC9,hsa-miR-4656,2166
ZDHHC9,hsa-miR-4667-3p,455
ZDHHC9,hsa-miR-4685-5p,222
ZDHHC9,hsa-miR-4690-3p,1214
ZDHHC9,hsa-miR-4693-3p,2959
ZDHHC9,hsa-miR-4695-5p,1426
ZDHHC9,hsa-miR-4710,2215
ZDHHC9,hsa-miR-4716-3p,1436
ZDHHC9,hsa-miR-4721,296
ZDHHC9,hsa-miR-4722-5p,299
ZDHHC9,hsa-miR-4723-5p,996
ZDHHC9,hsa-miR-4725-3p,1434
ZDHHC9,hsa-miR-4726-5p,2676
ZDHHC9,hsa-miR-4739,2202
ZDHHC9,hsa-miR-4740-3p,1085
ZDHHC9,hsa-miR-4745-5p,604
ZDHHC9,hsa-miR-4747-5p,1433
ZDHHC9,hsa-miR-4748,2606
ZDHHC9,hsa-miR-4750-3p,470
ZDHHC9,hsa-miR-4757-5p,934
ZDHHC9,hsa-miR-4763-3p,2338
ZDHHC9,hsa-miR-4769-3p,833
ZDHHC9,hsa-miR-4778-3p,1263
ZDHHC9,hsa-miR-4784,766
ZDHHC9,hsa-miR-4786-5p,316
ZDHHC9,hsa-miR-4793-5p,2581
ZDHHC9,hsa-miR-5001-5p,292
ZDHHC9,hsa-miR-5002-3p,390
ZDHHC9,hsa-miR-5006-5p,226
ZDHHC9,hsa-miR-512-5p,1056
ZDHHC9,hsa-miR-515-5p,1535
ZDHHC9,hsa-miR-516b-5p,284
ZDHHC9,hsa-miR-5189-3p,2591
ZDHHC9,hsa-miR-518c-5p,386
ZDHHC9,hsa-miR-5190,311
ZDHHC9,hsa-miR-5192,2530
ZDHHC9,hsa-miR-5193,457
ZDHHC9,hsa-miR-5195-3p,203
ZDHHC9,hsa-miR-5196-5p,1432
ZDHHC9,hsa-miR-519e-5p,1537
ZDHHC9,hsa-miR-548b-3p,431
ZDHHC9,hsa-miR-548q,2415
ZDHHC9,hsa-miR-5685,1214
ZDHHC9,hsa-miR-5698,996
ZDHHC9,hsa-miR-5702,2021
ZDHHC9,hsa-miR-575,351
ZDHHC9,hsa-miR-5787,293
ZDHHC9,hsa-miR-6085,782
ZDHHC9,hsa-miR-6088,760
